date,time,bytes,bytes_per_sec,msgs,msgs_per_sec,success,error,lat_count,lat_avg,lat_max,lat_histo_samples,lat_histo_min,lat_histo_max,lat_histo_mean,lat_histo_stddev,lat_histo_median,lat_histo_p75,lat_histo_p95,lat_histo_p98,lat_histo_p99,lat_histo_p999,topics
2018-07-31,17:25:07,3146136222,52435603,15161999,252699,15161995,0,15161990,182,1640,14921278,24,1640,182.25,83.03,178.00,231.00,297.00,349.00,432.00,736.00,1000
2018-07-31,17:26:07,3148940698,53371876,15175624,257213,15175625,0,15175626,182,1037,14901263,24,1037,182.59,75.50,179.00,233.00,294.00,336.00,406.00,640.00,1000
2018-07-31,17:27:07,3148386953,52473115,15172720,252878,15172719,0,15172717,178,1517,14910783,21,1517,178.65,80.02,174.00,228.00,290.00,351.00,431.00,674.00,1000
2018-07-31,17:28:07,3143752827,53283946,15150912,256795,15150915,0,15150922,188,1019,14877880,25,1019,188.25,78.66,185.00,238.00,305.00,349.00,427.00,687.00,1000
2018-07-31,17:29:07,3149778101,52496301,15179481,252991,15179481,0,15179477,191,984,14892159,26,984,190.97,81.31,187.00,240.00,311.00,369.00,456.00,696.00,1000
2018-07-31,17:30:07,3146147173,52435786,15162150,252702,15162147,0,15162144,176,1716,14910369,24,1716,176.20,84.52,171.00,224.00,286.00,354.00,435.00,797.00,1000
2018-07-31,17:31:07,3147973383,52466223,15170955,252849,15170955,0,15170955,178,749,14898890,22,749,177.96,73.84,175.00,228.00,289.00,331.00,400.00,591.00,1000
2018-07-31,17:32:07,3146232837,53325980,15162246,256987,15162246,0,15162248,175,1521,14885879,22,1521,174.98,82.87,170.00,223.00,283.00,333.00,417.00,1026.00,1000
2018-07-31,17:33:07,3142213384,53257853,15143092,256662,15143093,0,15143095,184,1629,14878499,25,1629,184.60,86.30,180.00,233.00,300.00,352.00,441.00,1059.00,1000
2018-07-31,17:34:07,3151594769,52526579,15187992,253133,15187993,0,15187991,176,1515,14920960,26,1515,176.07,78.58,172.00,225.00,284.00,330.00,419.00,688.00,1000
2018-07-31,17:35:07,3144470705,53296113,15153973,256847,15153971,0,15153969,183,1508,14920135,25,1508,183.97,81.46,180.00,233.00,298.00,345.00,423.00,783.00,1000
2018-07-31,17:36:07,3148219245,53359648,15172283,257157,15172286,0,15172291,178,1527,14874271,25,1527,177.63,84.79,173.00,226.00,288.00,351.00,435.00,1050.00,1000
2018-07-31,17:37:07,3145800603,53318654,15160540,256958,15160538,0,15160535,172,1492,14909168,23,1492,172.61,81.79,168.00,221.00,277.00,340.00,424.00,984.00,1000
2018-07-31,17:38:07,3145899153,52431652,15161301,252688,15161302,0,15161304,174,1488,14920617,24,1488,174.28,78.89,170.00,223.00,281.00,331.00,419.00,681.00,1000
2018-07-31,17:39:07,3145966611,52432776,15161120,252685,15161118,0,15161114,173,1503,14911183,24,1503,173.01,83.46,168.00,221.00,279.00,343.00,433.00,999.00,1000
2018-07-31,17:40:07,3148132374,52468872,15171793,252863,15171794,0,15171798,180,1560,14874849,25,1560,180.13,80.41,176.00,229.00,292.00,343.00,426.00,681.00,1000
2018-07-31,17:41:07,3143626747,53281809,15150021,256780,15150020,0,15150016,178,1447,14886862,23,1447,178.91,78.83,175.00,228.00,292.00,337.00,405.00,678.00,1000
2018-07-31,17:42:07,3150731183,52512186,15184224,253070,15184224,0,15184224,180,783,14927618,23,783,179.86,74.52,177.00,230.00,291.00,335.00,412.00,600.00,1000
2018-07-31,17:43:07,3143626385,52393773,15149844,252497,15149844,0,15149844,174,903,14887083,23,903,174.38,78.30,170.00,223.00,281.00,356.00,443.00,684.00,1000
2018-07-31,17:44:07,3145431441,53312397,15158260,256919,15158260,0,15158260,175,1487,14912298,23,1487,175.62,80.06,171.00,224.00,284.00,339.00,427.00,706.00,1000
2018-07-31,17:45:07,3145885924,52431432,15161435,252690,15161437,0,15161437,175,860,14899681,22,860,175.01,76.53,171.00,224.00,284.00,345.00,429.00,638.00,1000
2018-07-31,17:46:07,3149601761,52493362,15178609,252976,15178611,0,15178620,180,901,14919102,23,901,180.35,74.41,177.00,230.00,292.00,333.00,400.00,609.00,1000
2018-07-31,17:47:07,3146365925,53328236,15163516,257008,15163512,0,15163503,180,1549,14913504,24,1549,180.55,79.29,177.00,230.00,296.00,342.00,412.00,660.00,1000
2018-07-31,17:48:07,3145788230,52429803,15160632,252677,15160635,0,15160641,173,1497,14902225,23,1497,173.82,78.86,170.00,223.00,279.00,334.00,423.00,696.00,1000
2018-07-31,17:49:07,3149283744,52488062,15176851,252947,15176850,0,15176845,176,721,14894044,25,721,176.12,73.01,173.00,226.00,284.00,325.00,395.00,584.00,1000
2018-07-31,17:50:07,3143993470,53288024,15151485,256804,15151486,0,15151489,181,873,14883626,22,873,181.99,76.49,178.00,232.00,295.00,345.00,420.00,656.00,1000
2018-07-31,17:51:07,3147100564,53340687,15166512,257059,15166509,0,15166505,178,1034,14909389,24,1034,178.18,77.68,174.00,227.00,290.00,350.00,430.00,663.00,1000
2018-07-31,17:52:07,3145729499,52428824,15160287,252671,15160290,0,15160292,180,3761,14908547,23,3761,180.63,130.62,172.00,226.00,287.00,363.00,454.00,2495.00,1000
2018-07-31,17:53:07,3149655780,52494263,15179732,252995,15179733,0,15179737,183,1587,14922881,24,1587,182.97,87.10,177.00,231.00,294.00,365.00,449.00,1107.00,1000
2018-07-31,17:54:07,3144892083,52414868,15155887,252598,15155885,0,15155884,173,753,14907321,23,753,173.33,72.43,171.00,223.00,281.00,321.00,387.00,581.00,1000
2018-07-31,17:55:07,3148132568,52468876,15171182,252853,15171180,0,15171175,178,1473,14927062,23,1473,178.33,81.33,174.00,227.00,289.00,347.00,433.00,783.00,1000
2018-07-31,17:56:07,3148779117,53369137,15174593,257196,15174595,0,15174598,179,1536,14909156,24,1536,179.99,81.02,176.00,229.00,291.00,345.00,433.00,701.00,1000
2018-07-31,17:57:07,3146346902,52439115,15162908,252715,15162906,0,15162903,180,1914,14887802,23,1914,181.11,92.82,175.00,229.00,293.00,362.00,442.00,1353.00,1000
2018-07-31,17:58:07,3149710300,53384920,15179660,257282,15179660,0,15179660,176,1501,14906300,23,1501,176.49,84.54,172.00,225.00,284.00,344.00,435.00,1039.00,1000
2018-07-31,17:59:07,3145036018,52417266,15156414,252606,15156414,0,15156414,176,737,14917033,24,737,176.91,73.29,174.00,227.00,286.00,326.00,393.00,591.00,1000
2018-07-31,18:00:07,3149923783,53388538,15179760,257284,15179762,0,15179765,185,1856,14899763,24,1856,185.76,94.67,179.00,233.00,296.00,362.00,464.00,1365.00,1000
2018-07-31,18:01:07,3146674328,52444572,15164751,252745,15164750,0,15164750,188,780,14892808,23,780,189.18,78.71,186.00,239.00,314.00,362.00,426.00,613.00,1000
2018-07-31,18:02:07,3144055284,53289072,15172476,257160,15152207,20269,15172476,194,6339,14916359,7,6339,194.84,260.19,177.00,230.00,294.00,354.00,457.00,5319.64,1000
2018-07-31,18:03:07,3146751306,53334767,15165102,257035,15165101,0,15165098,177,1459,14898194,23,1459,178.09,81.15,174.00,227.00,290.00,352.00,438.00,696.00,1000
2018-07-31,18:04:07,3146270355,53326616,15163327,257005,15163329,0,15163333,173,930,14903046,23,788,172.99,74.96,169.00,222.00,282.00,334.00,410.00,631.00,1000
2018-07-31,18:05:07,3147914946,52465249,15170585,252843,15170585,0,15170584,179,945,14909280,25,945,179.50,76.31,176.00,229.00,293.00,337.00,409.00,656.00,1000
2018-07-31,18:06:07,3144390937,53294761,15153710,256842,15153710,0,15153708,175,1596,14900290,24,1596,174.95,83.66,170.00,223.00,281.00,345.00,432.00,926.00,1000
2018-07-31,18:07:07,3147245577,52454092,15167251,252787,15167250,0,15167250,182,1438,14905505,24,1438,182.05,82.03,178.00,231.00,298.00,357.00,439.00,713.49,1000
2018-07-31,18:08:07,3146668315,53333361,15164585,257026,15164584,0,15164583,193,1485,14856675,24,1485,193.44,84.90,189.00,242.00,315.00,378.00,463.00,733.00,1000
2018-07-31,18:09:07,3147956783,52465946,15171067,252851,15171067,0,15171067,177,709,14907468,24,709,176.75,73.05,174.00,227.00,286.00,329.00,396.00,568.00,1000
2018-07-31,18:10:07,3145447411,53312667,15158613,256925,15158614,0,15158616,177,737,14902606,23,737,178.10,76.53,174.00,227.00,291.00,350.00,426.00,627.00,1000
2018-07-31,18:11:07,3147637401,53349786,15169472,257109,15169471,0,15169469,177,913,14909818,24,913,177.14,74.99,174.00,227.00,284.00,330.00,410.00,651.00,1000
2018-07-31,18:12:07,3146541849,52442364,15163887,252731,15163887,0,15163887,174,1495,14891630,23,1495,175.13,79.01,171.00,224.00,283.00,336.00,422.00,666.00,1000
2018-07-31,18:13:07,3147874920,53353812,15170738,257131,15170741,0,15170747,182,903,14907957,23,903,182.08,78.07,178.00,231.00,296.00,360.00,438.00,656.00,1000
2018-07-31,18:14:07,3143480560,52391342,15149348,252489,15149345,0,15149339,194,996,14897810,25,996,194.69,79.14,191.00,244.00,314.00,365.00,444.00,645.00,1000
2018-07-31,18:15:07,3148952875,53372082,15175721,257215,15175721,0,15175721,184,1621,14898424,23,1621,183.96,85.32,179.00,232.00,297.00,350.00,437.00,1059.00,1000
2018-07-31,18:16:07,3146144528,53324483,15162439,256990,15162442,0,15162447,183,724,14892505,26,724,183.50,74.97,181.00,234.00,300.00,340.00,399.00,587.00,1000
2018-07-31,18:17:07,3143336291,52388938,15148598,252476,15148595,0,15148590,186,1427,14882464,26,1427,186.51,81.43,182.00,235.00,304.00,364.00,443.00,693.00,1000
2018-07-31,18:18:07,3147841149,53353239,15170567,257128,15170567,0,15170567,198,1550,14915707,23,1550,198.04,83.45,194.00,247.00,320.00,374.00,450.00,709.00,1000
2018-07-31,18:19:07,3148174627,52469577,15171756,252862,15171758,0,15171766,185,810,14888619,23,810,185.17,79.20,181.00,235.00,305.00,364.00,438.00,648.00,1000
2018-07-31,18:20:07,3146269145,53326595,15162070,256984,15162068,0,15162060,179,782,14902483,23,782,179.82,75.65,176.00,229.00,293.00,343.00,418.00,615.00,1000
2018-07-31,18:21:07,3145732608,52428876,15160275,252671,15160277,0,15160280,183,939,14908284,23,939,182.87,76.51,180.00,233.00,300.00,348.00,413.00,616.00,1000
2018-07-31,18:22:07,3149015776,52483596,15176003,252933,15176002,0,15176003,177,739,14910690,24,739,176.59,74.81,173.00,226.00,286.00,337.00,418.00,616.00,1000
2018-07-31,18:23:07,3148085241,53357376,15171278,257140,15171279,0,15171278,183,759,14875588,24,759,182.93,72.56,181.00,233.00,294.00,329.00,384.00,546.00,1000
2018-07-31,18:24:07,3147067383,52451123,15166478,252774,15166476,0,15166473,180,904,14908637,24,904,180.15,80.33,176.00,229.00,299.00,374.00,453.00,660.00,1000
2018-07-31,18:25:07,3149412178,53379867,15177915,257252,15177916,0,15177917,176,1510,14889294,23,1510,176.48,82.95,171.00,225.00,289.00,363.00,443.00,698.00,1000
2018-07-31,18:26:07,3145031728,53305622,15156667,256892,15156667,0,15156673,187,798,14906552,24,798,187.97,77.21,185.00,238.00,307.00,353.00,422.00,608.00,1000
2018-07-31,18:27:07,3145167605,52419460,15157130,252618,15157130,0,15157125,186,1151,14895997,23,1151,186.51,77.97,183.00,236.00,304.00,352.00,425.00,645.00,1000
2018-07-31,18:28:07,3148221360,53359684,15172388,257159,15172389,0,15172395,179,1440,14859958,25,1440,179.15,78.31,175.00,229.00,290.00,335.00,412.00,672.00,1000
2018-07-31,18:29:07,3148061286,52467688,15171840,252864,15171840,0,15171835,182,1538,14905374,24,1538,182.23,83.73,178.00,231.00,294.00,351.00,436.00,967.00,1000
2018-07-31,18:30:07,3144554289,53297530,15154637,256858,15154637,0,15154637,176,846,14875808,25,846,176.05,76.30,172.00,225.00,286.00,353.00,431.00,629.00,1000
2018-07-31,18:31:07,3147761303,52462688,15169892,252831,15169891,0,15169890,179,2351,14919754,24,2351,179.81,94.38,174.00,227.00,289.00,354.00,455.00,1214.00,1000
2018-07-31,18:32:07,3144463828,53295997,15153807,256844,15153806,0,15153803,207,3389,14909350,24,3389,208.66,121.75,201.00,256.00,332.00,390.00,477.00,2145.00,1000
2018-07-31,18:33:07,3148519466,52475324,15173361,252889,15173361,0,15173361,175,1481,14911928,25,1481,175.26,79.84,171.00,224.00,283.00,342.00,431.00,703.00,1000
2018-07-31,18:34:07,3145839376,52430656,15161202,252686,15161213,0,15161257,179,1351,14901255,24,1351,179.78,79.38,176.00,229.00,290.00,338.00,424.00,715.00,1000
2018-07-31,18:35:07,3143918404,53286752,15151337,256802,15151328,0,15151286,190,1619,14879381,24,1619,190.51,85.18,186.00,239.00,306.00,367.00,454.00,757.00,1000
2018-07-31,18:36:07,3149341844,52489030,15177487,252958,15177485,0,15177483,200,1043,14906199,27,1043,200.24,78.07,197.00,250.00,318.00,361.00,437.00,646.00,1000
2018-07-31,18:37:07,3147119350,53341005,15166666,257062,15166673,0,15166685,180,866,14899653,25,866,180.84,74.96,178.00,231.00,296.00,340.00,403.00,591.00,1000
2018-07-31,18:38:07,3144465013,52407750,15153967,252566,15153962,0,15153953,177,1506,14871850,22,1506,177.20,79.98,173.00,226.00,285.00,336.00,420.00,710.00,1000
2018-07-31,18:39:07,3145913428,53320566,15161205,256969,15161206,0,15161206,214,1619,14865948,26,1619,214.78,87.50,210.00,266.00,341.00,396.00,472.00,742.00,1000
2018-07-31,18:40:07,3148669780,53367284,15174498,257194,15174495,0,15174492,176,1516,14855152,25,1516,176.18,79.59,172.00,225.00,289.00,346.00,422.00,657.00,1000
2018-07-31,18:41:07,3145515377,52425256,15159272,252654,15159275,0,15159276,177,1455,14909961,24,1455,177.13,81.11,173.00,226.00,289.00,348.00,433.00,754.00,1000
2018-07-31,18:42:07,3146042359,53322751,15161472,256974,15161471,0,15161473,178,754,14910041,23,754,179.10,76.02,175.00,228.00,291.00,345.00,427.00,624.00,1000
2018-07-31,18:43:07,3147464455,53346855,15168859,257099,15168859,0,15168860,180,790,14907528,24,790,180.69,77.38,177.00,230.00,295.00,360.00,434.00,632.00,1000
2018-07-31,18:44:07,3145468446,52424474,15159236,252653,15159235,0,15159234,190,1595,14903524,24,1595,190.91,82.62,187.00,240.00,310.00,358.00,434.00,717.00,1000
2018-07-31,18:45:07,3146613970,52443566,15164374,252739,15164374,0,15164374,182,767,14907907,25,767,182.42,74.47,179.00,232.00,292.00,334.00,409.00,623.00,1000
2018-07-31,18:46:07,3147471788,53346979,15168304,257089,15168303,0,15168304,178,1535,14896320,26,1535,178.89,83.09,174.00,227.00,290.00,373.00,457.00,732.00,1000
2018-07-31,18:47:07,3145522983,52425383,15159206,252653,15159208,0,15159208,174,1485,14886521,23,1485,174.95,78.10,171.00,224.00,281.00,330.00,413.00,713.00,1000
2018-07-31,18:48:07,3145050495,53305940,15157177,256901,15157177,0,15157176,191,1688,14906501,23,1688,191.53,85.10,187.00,240.00,311.00,366.00,439.00,749.00,1000
2018-07-31,18:49:07,3144499127,52408318,15154721,252578,15154719,0,15154716,197,3434,14867393,24,3434,197.07,126.82,190.00,243.00,310.00,365.00,455.00,2386.00,1000
2018-07-31,18:50:07,3150053748,53390741,15181037,257305,15181037,0,15181037,182,762,14869149,25,762,181.92,73.92,179.00,232.00,293.00,332.00,402.00,600.00,1000
2018-07-31,18:51:07,3146724054,52445400,15164806,252746,15164806,0,15164806,178,784,14920036,23,784,178.35,76.02,175.00,228.00,289.00,338.00,423.00,634.00,1000
2018-07-31,18:52:07,3146905360,52448422,15166040,252767,15166041,0,15166043,184,1706,14889241,25,1706,184.10,83.53,180.00,233.00,299.00,350.00,431.00,811.00,1000
2018-07-31,18:53:07,3148391647,52473194,15172942,252882,15172941,0,15172939,189,1515,14922920,25,1515,189.42,83.13,185.00,238.00,309.00,366.00,442.00,717.00,1000
2018-07-31,18:54:07,3144976460,53304685,15156292,256886,15156293,0,15156296,181,938,14890658,22,938,181.56,77.26,178.00,231.00,298.00,350.00,427.00,636.00,1000
2018-07-31,18:55:07,3146912815,52448546,15166103,252768,15166102,0,15166099,187,1481,14894755,23,1481,186.73,84.33,182.00,235.00,306.00,361.00,439.00,897.00,1000
2018-07-31,18:56:07,3147709218,53351003,15169793,257115,15169795,0,15169801,192,3344,14923230,24,3344,193.03,129.55,185.00,238.00,309.00,374.00,468.00,2448.00,1000
2018-07-31,18:57:07,3144046155,52400769,15152315,252538,15152313,0,15152307,180,810,14880672,24,810,181.04,78.44,177.00,230.00,297.00,357.00,438.00,653.00,1000
2018-07-31,18:58:07,3147996287,52466604,15171281,252854,15171281,0,15171281,202,981,14894641,25,981,202.74,84.13,198.00,253.00,332.00,400.00,476.00,675.00,1000
2018-07-31,18:59:07,3148610948,53366287,15174443,257193,15174445,0,15174452,188,1834,14927206,23,1834,187.84,86.70,183.00,236.00,306.00,368.00,443.00,958.00,1000
2018-07-31,19:00:07,3144969353,52416155,15157180,252619,15157183,0,15157182,184,1545,14879640,25,1545,184.37,88.42,179.00,232.00,302.00,376.00,460.00,1039.00,1000
2018-07-31,19:01:07,3145139653,53307451,15156943,256897,15156941,0,15156939,183,763,14881828,23,763,183.73,77.09,180.00,233.00,302.00,356.00,427.00,607.00,1000
2018-07-31,19:02:07,3149165824,53375691,15176753,257233,15176750,0,15176746,193,781,14918687,24,781,193.59,74.85,191.00,244.00,309.00,344.00,401.00,586.00,1000
2018-07-31,19:03:07,3148832293,52480538,15175358,252922,15175360,0,15175361,174,1482,14907335,22,1482,174.05,80.87,170.00,222.00,281.00,342.00,436.00,730.00,1000
2018-07-31,19:04:07,3147101951,52451699,15166603,252776,15166602,0,15166604,178,1030,14899876,24,1030,178.19,78.38,174.00,227.00,288.00,354.00,443.00,663.00,1000
2018-07-31,19:05:07,3148285342,53360768,15172260,257156,15172261,0,15172261,180,879,14925650,22,879,180.97,75.06,178.00,231.00,291.00,333.00,411.00,634.00,1000
2018-07-31,19:06:07,3145309329,53310327,15158064,256916,15158064,0,15158066,180,1610,14893594,23,1610,180.23,83.26,176.00,229.00,296.00,361.00,439.00,765.00,1000
2018-07-31,19:07:07,3147400163,52456669,15168021,252800,15168021,0,15168018,188,1498,14924456,23,1498,188.31,83.25,184.00,237.00,311.00,364.00,436.00,708.00,1000
2018-07-31,19:08:07,3147860619,53353569,15170289,257123,15170288,0,15170288,180,883,14929475,22,882,180.24,76.13,176.00,230.00,291.00,342.00,424.00,644.00,1000
2018-07-31,19:09:07,3147015107,52450251,15166135,252768,15166134,0,15166132,179,758,14937516,24,758,178.97,76.42,175.00,228.00,291.00,351.00,432.00,622.00,1000
2018-07-31,19:10:07,3146547333,53331310,15163983,257016,15163987,0,15163993,176,1637,14869166,24,1637,176.68,81.83,172.00,225.00,288.00,344.00,425.00,739.00,1000
2018-07-31,19:11:07,3145143229,52419053,15157454,252624,15157452,0,15157449,177,897,14899935,24,897,177.78,79.38,173.00,226.00,290.00,367.00,447.00,677.00,1000
2018-07-31,19:12:07,3144242005,52404033,15152819,252546,15152817,0,15152814,177,1559,14895808,25,1559,177.84,80.73,174.00,227.00,285.00,334.00,415.00,783.00,1000
2018-07-31,19:13:07,3151144969,53409236,15186299,257394,15186299,0,15186302,175,1509,14893281,23,1509,175.12,80.09,171.00,224.00,283.00,342.00,429.00,710.00,1000
2018-07-31,19:14:07,3145231292,53309004,15157793,256911,15157794,0,15157795,177,1173,14894835,25,1173,178.11,77.12,174.00,227.00,288.00,340.00,423.00,657.00,1000
2018-07-31,19:15:07,3146065019,52434416,15161748,252695,15161748,0,15161750,184,1542,14900124,25,1542,184.83,86.90,180.00,233.00,301.00,363.00,445.00,1080.00,1000
2018-07-31,19:16:07,3148369012,53362186,15172537,257161,15172537,0,15172533,183,1495,14912822,24,1495,183.01,81.11,179.00,232.00,295.00,340.00,415.00,879.00,1000
2018-07-31,19:17:07,3146804898,52446748,15165626,252760,15165625,0,15165623,199,1479,14890108,25,1479,200.11,84.67,196.00,249.00,323.00,374.00,456.00,747.89,1000
2018-07-31,19:18:07,3147856806,53353505,15170619,257129,15170621,0,15170624,181,1520,14936052,24,1520,181.10,84.77,176.00,230.00,295.00,355.00,433.00,1033.00,1000
2018-07-31,19:19:07,3143994863,52399914,15152091,252534,15152091,0,15152091,187,1540,14863030,24,1540,187.29,86.47,182.00,235.00,303.00,355.00,442.00,1036.00,1000
2018-07-31,19:20:07,3149302305,53378005,15176954,257236,15176954,0,15176953,190,1559,14870137,25,1559,190.61,81.55,187.00,240.00,309.00,359.00,430.00,689.00,1000
2018-07-31,19:21:07,3145574845,52426247,15159801,252663,15159799,0,15159797,178,799,14929423,24,799,177.86,76.65,174.00,227.00,291.00,350.00,422.00,633.00,1000
2018-07-31,19:22:07,3150070981,53391033,15181308,257310,15181309,0,15181311,179,1519,14906648,25,1519,178.82,82.12,174.00,227.00,290.00,358.00,447.00,712.00,1000
2018-07-31,19:23:07,3147475468,52457924,15168436,252807,15168435,0,15168436,176,1544,14921210,24,1544,177.00,80.37,173.00,226.00,284.00,336.00,430.00,757.00,1000
2018-07-31,19:24:07,3148085920,52468098,15171554,252859,15171556,0,15171555,175,1472,14880549,23,1472,175.39,80.40,171.00,224.00,283.00,342.00,431.00,775.00,1000
2018-07-31,19:25:07,3146761913,53334947,15165201,257037,15165200,0,15165201,183,1481,14907739,24,1481,183.37,81.04,179.00,232.00,298.00,354.00,434.00,686.00,1000
2018-07-31,19:26:07,3144946579,52415776,15156040,252600,15156041,0,15156043,184,1648,14891354,23,1648,184.20,80.03,180.00,233.00,301.00,349.00,427.00,696.00,1000
2018-07-31,19:27:07,3146895575,53337213,15165707,257045,15165709,0,15165715,195,1469,14898785,25,1469,195.64,81.10,192.00,245.00,312.00,354.00,426.00,696.00,1000
2018-07-31,19:28:07,3148188403,53359125,15171925,257151,15171924,0,15171916,191,1567,14892344,24,1567,191.25,84.58,187.00,240.00,309.00,359.00,443.00,854.00,1000
2018-07-31,19:29:07,3147838800,53353200,15170329,257124,15170327,0,15170326,175,914,14864949,25,914,175.62,74.57,172.00,225.00,283.00,333.00,410.00,629.00,1000
2018-07-31,19:30:07,3146534655,52442244,15163944,252732,15163945,0,15163947,183,930,14903220,24,930,183.68,80.07,179.00,233.00,303.00,370.00,446.00,661.00,1000
2018-07-31,19:31:07,3148370441,53362210,15173395,257176,15173397,0,15173398,191,1174,14926152,25,1174,191.77,78.03,189.00,242.00,310.00,354.00,422.00,636.00,1000
2018-07-31,19:32:07,3147020455,53339329,15166853,257065,15166852,0,15166851,175,1844,14893804,25,1844,175.77,86.43,171.00,224.00,281.00,330.00,427.00,1174.00,1000
2018-07-31,19:33:07,3146125441,52435424,15162137,252702,15162134,0,15162130,175,1502,14924238,26,1502,175.85,84.32,171.00,224.00,282.00,350.00,438.00,997.00,1000
2018-07-31,19:34:07,3146052714,53322927,15161376,256972,15161376,0,15161378,178,808,14891091,24,808,178.77,74.68,176.00,229.00,293.00,336.00,401.00,599.00,1000
2018-07-31,19:35:07,3142064687,52367744,15142564,252376,15142566,0,15142566,175,889,14874691,25,889,175.80,75.99,172.00,225.00,285.00,341.00,420.00,647.00,1000
2018-07-31,19:36:07,3150800953,53403405,15184986,257372,15184984,0,15184982,184,1047,14901746,25,1047,184.51,78.33,181.00,234.00,303.00,348.00,418.00,672.00,1000
2018-07-31,19:37:07,3146738168,52445636,15165084,252751,15165086,0,15165089,181,1532,14885670,23,1532,181.12,80.57,177.00,230.00,296.00,351.00,429.00,674.00,1000
2018-07-31,19:38:07,3144340571,53293907,15153603,256840,15153603,0,15153606,184,796,14882735,25,796,184.54,74.76,182.00,234.00,298.00,339.00,407.00,598.00,1000
2018-07-31,19:39:07,3146722040,53334271,15164879,257031,15164879,0,15164876,193,1039,14909638,26,1039,193.70,78.43,190.00,244.00,314.00,358.00,427.00,628.00,1000
2018-07-31,19:40:07,3142999680,52383328,15147091,252451,15147089,0,15147086,177,1743,14883894,24,1743,177.35,81.74,173.00,226.00,287.00,334.00,418.00,774.00,1000
2018-07-31,19:41:07,3150174995,53392796,15181518,257313,15181519,0,15181522,178,860,14918110,26,860,178.52,76.64,175.00,228.00,289.00,348.00,431.00,645.00,1000
2018-07-31,19:42:07,3145454136,53312781,15158546,256924,15158546,0,15158546,173,1462,14912936,24,1462,173.27,78.06,169.00,222.00,280.00,337.00,421.00,660.00,1000
2018-07-31,19:43:07,3146120198,52435336,15161869,252697,15161871,0,15161875,182,782,14871615,24,782,182.23,75.34,179.00,232.00,295.00,340.00,415.00,612.00,1000
2018-07-31,19:44:07,3146662345,52444372,15164478,252741,15164475,0,15164468,186,857,14927616,24,857,186.73,73.92,184.00,237.00,301.00,334.00,386.00,576.00,1000
2018-07-31,19:45:07,3146094691,53323638,15162255,256987,15162255,0,15162255,174,1138,14886225,24,1138,174.04,76.13,170.00,223.00,279.00,328.00,417.00,671.00,1000
2018-07-31,19:46:07,3147111949,53340880,15166364,257057,15166366,0,15166369,177,1568,14913061,25,1568,177.17,85.53,172.00,225.00,289.00,365.00,441.00,1015.94,1000
2018-07-31,19:47:07,3144328703,52405478,15153054,252550,15153052,0,15153049,192,800,14884919,24,800,192.62,80.02,189.00,242.00,317.00,366.00,439.00,652.00,1000
2018-07-31,19:48:07,3148419896,53363049,15173459,257177,15173459,0,15173459,190,1493,14899001,25,1493,190.40,83.25,186.00,239.00,309.00,366.00,452.00,739.00,1000
2018-07-31,19:49:07,3145916101,52431935,15160873,252681,15160873,0,15160875,179,1541,14885833,24,1541,179.98,85.22,175.00,228.00,292.00,345.00,432.00,1049.00,1000
2018-07-31,19:50:07,3148097166,53357579,15171328,257141,15171328,0,15171326,188,830,14906359,25,830,188.66,74.76,186.00,239.00,302.00,338.00,404.00,605.00,1000
2018-07-31,19:51:07,3148028151,52467135,15171063,252851,15171066,0,15171070,176,1464,14890151,22,1464,176.68,78.33,173.00,226.00,286.00,330.00,414.00,681.00,1000
2018-07-31,19:52:07,3146403783,53328877,15163427,257007,15163425,0,15163424,178,1868,14909702,24,1868,178.34,82.28,174.00,227.00,286.00,328.00,410.00,948.00,1000
2018-07-31,19:53:07,3150938919,52515648,15185108,253085,15185107,0,15185104,177,882,14930228,22,882,176.89,74.73,174.00,227.00,287.00,343.00,410.00,603.00,1000
2018-07-31,19:54:07,3145776989,53318254,15160051,256950,15160052,0,15160055,179,1488,14877161,24,1488,179.65,82.36,175.00,228.00,290.00,352.00,440.00,824.00,1000
2018-07-31,19:55:07,3147971835,52466197,15171230,252853,15171231,0,15171229,180,977,14910864,25,977,179.97,75.76,177.00,230.00,293.00,339.00,411.00,622.00,1000
2018-07-31,19:56:07,3147209553,52453492,15167243,252787,15167241,0,15167240,190,1785,14899568,26,1785,190.76,86.57,186.00,239.00,309.00,363.00,447.00,836.00,1000
2018-07-31,19:57:07,3148027649,53356400,15171337,257141,15171338,0,15171341,180,1591,14897816,22,1591,180.37,87.59,175.00,228.00,294.00,360.00,448.00,1081.00,1000
2018-07-31,19:58:07,3145832020,53319186,15160481,256957,15160480,0,15160477,174,759,14891171,23,759,174.39,74.18,171.00,224.00,281.00,328.00,408.00,626.00,1000
2018-07-31,19:59:07,3147927421,52465457,15170955,252849,15170956,0,15170963,187,3049,14890296,23,3049,187.27,121.60,179.00,232.00,298.00,351.00,450.00,2103.00,1000
2018-07-31,20:00:07,3147914845,52465247,15170757,252845,15170756,0,15170749,189,751,14925479,25,751,189.53,76.71,186.00,240.00,307.00,353.00,422.00,614.00,1000
2018-07-31,20:01:07,3146713859,53334133,15165475,257041,15165479,0,15165485,177,1198,14890652,23,1198,177.41,77.79,173.00,227.00,286.00,339.00,425.00,702.00,1000
2018-07-31,20:02:07,3147880893,52464681,15170199,252836,15170196,0,15170191,174,897,14918026,24,897,174.86,78.13,170.00,224.00,285.00,365.00,443.00,646.00,1000
