date,time,bytes,bytes_per_sec,msgs,msgs_per_sec,success,error,lat_count,lat_avg,lat_max,lat_histo_samples,lat_histo_min,lat_histo_max,lat_histo_mean,lat_histo_stddev,lat_histo_median,lat_histo_p75,lat_histo_p95,lat_histo_p98,lat_histo_p99,lat_histo_p999,topics
2018-07-31,15:12:08,3147681789,52461363,15169821,252830,15169821,0,15169821,351,2315,14878703,78,2315,351.90,154.00,320.00,404.00,645.00,794.00,913.00,1319.00,1000
2018-07-31,15:13:08,3142210157,53257799,15142793,256657,15142793,0,15142793,356,2446,14837104,81,2446,356.60,144.05,331.00,413.00,623.00,746.00,865.00,1311.00,1000
2018-07-31,15:14:08,3148999962,53372880,15175916,257218,15175921,0,15175926,363,2408,14898703,73,2408,362.57,155.79,333.00,419.00,649.00,794.00,924.00,1458.00,1000
2018-07-31,15:15:08,3142701184,52378353,15146046,252434,15146048,0,15146054,365,2065,14846416,78,1617,365.64,144.29,340.00,425.00,642.00,764.00,878.00,1186.00,1000
2018-07-31,15:16:08,3149315039,53378221,15177413,257244,15177406,0,15177395,356,3700,14855035,77,3700,356.45,169.17,327.00,410.00,626.00,765.00,898.00,2392.00,1000
2018-07-31,15:17:08,3149254041,52487567,15177049,252950,15177049,0,15177049,357,1747,14894161,81,1747,358.10,148.49,329.00,413.00,643.00,784.00,900.00,1215.00,1000
2018-07-31,15:18:08,3145422847,52423714,15158534,252642,15158534,0,15158534,344,2488,14878148,85,2488,345.15,152.90,315.00,394.00,629.00,784.00,914.00,1398.00,1000
2018-07-31,15:19:08,3143945222,52399087,15151727,252528,15151727,0,15151727,354,2721,14889409,84,2721,354.64,151.48,325.00,408.00,638.00,781.00,907.00,1364.00,1000
2018-07-31,15:20:08,3144870344,53302887,15155698,256876,15155706,0,15155723,360,2229,14861435,83,2229,360.90,145.57,335.00,418.00,631.00,758.00,880.00,1303.00,1000
2018-07-31,15:21:08,3149113733,53374809,15176273,257224,15176265,0,15176248,360,1988,14896361,79,1988,360.69,147.86,333.00,417.00,644.00,780.00,894.00,1230.00,1000
2018-07-31,15:22:08,3145524275,52425404,15159431,252657,15159431,0,15159431,364,2224,14894941,80,2224,364.10,145.68,338.00,423.00,641.00,764.00,879.00,1232.00,1000
2018-07-31,15:23:08,3145810067,53318814,15160885,256964,15160896,0,15160914,356,2339,14877371,81,2339,356.92,148.54,328.00,412.00,640.00,776.00,889.00,1251.00,1000
2018-07-31,15:24:08,3150833728,52513895,15184900,253081,15184893,0,15184887,345,2363,14904976,83,2363,346.00,147.31,318.00,398.00,621.00,760.00,877.00,1284.00,1000
2018-07-31,15:25:08,3144710739,53300182,15155365,256870,15155361,0,15155349,340,1981,14893491,77,1981,340.72,139.90,315.00,393.00,607.00,729.00,836.00,1175.00,1000
2018-07-31,15:26:09,3146091729,53323588,15161343,256971,15161358,0,15161379,353,2564,14893723,82,2564,353.27,149.25,325.00,407.00,634.00,769.00,892.00,1328.00,1000
2018-07-31,15:27:08,3145388170,53311663,15158440,256922,15158425,0,15158404,354,1986,14834079,83,1986,354.82,148.12,326.00,409.00,639.00,776.00,891.00,1234.00,1000
2018-07-31,15:28:08,3149573658,52492894,15178561,252976,15178561,0,15178561,353,2007,14900785,80,2007,353.45,151.68,322.00,406.00,649.00,795.00,907.00,1215.00,1000
2018-07-31,15:29:08,3141574923,53247032,15139860,256607,15139860,0,15139860,349,2521,14847590,82,2521,348.92,141.14,324.00,403.00,609.00,736.00,854.00,1242.00,1000
2018-07-31,15:30:08,3151585274,53416699,15188210,257427,15188210,0,15188210,350,2129,14917523,84,2129,350.31,141.24,325.00,405.00,615.00,735.00,844.00,1249.00,1000
2018-07-31,15:31:08,3145363285,52422721,15158594,252643,15158604,0,15158613,352,2268,14884533,83,2268,353.63,148.75,326.00,406.00,629.00,765.00,890.00,1401.00,1000
2018-07-31,15:32:08,3146118891,53324049,15161687,256977,15161677,0,15161668,346,2463,14877102,81,2463,346.57,152.58,317.00,398.00,628.00,778.00,899.00,1384.00,1000
2018-07-31,15:33:08,3144420152,53295256,15154029,256847,15154029,0,15154029,351,2237,14892791,85,2237,351.69,147.89,324.00,405.00,624.00,752.00,874.00,1360.00,1000
2018-07-31,15:34:08,3148389050,52473150,15172692,252878,15172692,0,15172692,352,1967,14902118,83,1967,352.81,146.80,325.00,407.00,627.00,760.00,881.00,1288.00,1000
2018-07-31,15:35:08,3148353857,53361929,15172341,257158,15172349,0,15172349,352,1936,14896815,82,1936,353.03,146.31,325.00,408.00,625.00,756.00,875.00,1271.00,1000
2018-07-31,15:36:08,3144451084,52407518,15154286,252571,15154278,0,15154278,354,2016,14865658,75,2016,355.08,150.71,325.00,410.00,642.00,784.00,902.00,1263.00,1000
2018-07-31,15:37:08,3147821976,52463699,15169923,252832,15169923,0,15169923,358,2364,14864243,82,2364,359.10,156.99,327.00,414.00,652.00,805.00,936.00,1372.00,1000
2018-07-31,15:38:08,3138251202,53190698,15123782,256335,15123782,0,15123782,358,1883,14829689,82,1883,358.57,145.42,332.00,413.00,634.00,764.00,881.00,1274.00,1000
2018-07-31,15:39:08,3153597992,53450813,15198302,257598,15198310,0,15198321,357,2635,14910004,83,2635,355.77,150.68,327.00,408.00,636.00,775.00,900.00,1392.00,1000
2018-07-31,15:40:08,3147008289,53339123,15166406,257057,15166398,0,15166387,371,2054,14900895,86,2054,371.75,153.48,342.00,427.00,664.00,816.00,940.00,1323.00,1000
2018-07-31,15:41:08,3143627875,52393797,15150180,252503,15150183,0,15150183,352,2189,14865901,72,2189,353.28,145.55,326.00,406.00,628.00,757.00,873.00,1299.00,1000
2018-07-31,15:42:08,3150776245,53402987,15184528,257364,15184525,0,15184525,360,2305,14881266,79,2305,360.07,153.04,331.00,414.00,639.00,781.00,914.00,1484.00,1000
2018-07-31,15:43:08,3149633462,53383618,15178719,257266,15178719,0,15178719,349,2156,14927780,76,2156,349.46,148.35,320.00,401.00,633.00,776.00,894.00,1223.00,1000
2018-07-31,15:44:08,3144129645,52402160,15151993,252533,15151993,0,15151993,355,2154,14890475,73,2154,355.93,158.36,324.00,410.00,652.00,814.00,944.00,1386.00,1000
2018-07-31,15:45:08,3145421165,52423686,15158868,252647,15158868,0,15158868,356,2251,14889068,78,2251,356.81,148.63,329.00,410.00,634.00,775.00,905.00,1315.00,1000
2018-07-31,15:46:08,3146723996,53334305,15164997,257033,15165003,0,15165010,359,2312,14903371,82,2312,359.38,153.49,330.00,413.00,645.00,791.00,916.00,1429.00,1000
2018-07-31,15:47:08,3147857518,52464291,15170308,252838,15170302,0,15170295,363,2515,14921298,82,2515,363.58,156.81,333.00,421.00,653.00,797.00,924.00,1455.00,1000
2018-07-31,15:48:08,3144308175,53293358,15153295,256835,15153302,0,15153311,357,2262,14897771,81,2262,357.54,148.66,330.00,413.00,636.00,770.00,891.00,1311.00,1000
2018-07-31,15:49:08,3147052892,52450881,15166210,252770,15166203,0,15166196,360,2408,14884268,80,2408,360.37,151.92,331.00,414.00,648.00,793.00,912.00,1330.00,1000
2018-07-31,15:50:08,3148251549,53360195,15171890,257150,15171896,0,15171902,357,2104,14888259,80,2104,357.53,150.10,329.00,411.00,641.00,779.00,899.00,1330.00,1000
2018-07-31,15:51:08,3145469422,52424490,15158732,252645,15158731,0,15158738,347,2042,14889050,84,2042,347.58,141.31,322.00,400.00,613.00,738.00,853.00,1219.00,1000
2018-07-31,15:52:08,3150413102,52506885,15182650,253044,15182653,0,15182649,355,1853,14914499,80,1853,355.36,145.44,328.00,412.00,634.00,766.00,879.00,1191.00,1000
2018-07-31,15:53:08,3146334153,52438902,15162951,252715,15162943,0,15162932,349,1935,14902388,86,1935,349.99,141.10,324.00,402.00,614.00,738.00,851.00,1261.00,1000
2018-07-31,15:54:08,3146027876,53322506,15161613,256976,15161613,0,15161613,354,2288,14885634,81,2288,354.77,154.38,325.00,406.00,638.00,777.00,903.00,1561.00,1000
2018-07-31,15:55:08,3143457191,53278935,15149488,256770,15149488,0,15149488,351,2194,14900695,84,2194,352.00,142.92,326.00,407.00,623.00,746.00,854.00,1198.00,1000
2018-07-31,15:56:08,3148514188,52475236,15173621,252893,15173621,0,15173621,355,2361,14899070,80,2361,354.88,145.19,328.00,408.00,629.00,762.00,883.00,1238.00,1000
2018-07-31,15:57:08,3148504699,53364486,15173414,257176,15173423,0,15173431,354,1750,14893404,80,1750,355.23,146.96,327.00,408.00,640.00,780.00,889.00,1198.00,1000
2018-07-31,15:58:08,3141163905,52352731,15138149,252302,15138140,0,15138132,351,2162,14911297,84,2162,351.39,143.55,325.00,405.00,619.00,745.00,864.00,1258.00,1000
2018-07-31,15:59:08,3147441095,53346459,15168218,257088,15168218,0,15168218,360,2878,14846098,84,2878,359.07,156.72,330.00,412.00,638.00,782.00,917.00,1570.00,1000
2018-07-31,16:00:08,3144798517,53301669,15155584,256874,15155584,0,15155584,356,2407,14867215,86,2407,355.90,146.64,329.00,410.00,627.00,758.00,874.00,1372.00,1000
2018-07-31,16:01:08,3153415336,53447717,15197484,257584,15197489,0,15197496,355,3554,14916884,78,3554,354.75,156.92,325.00,408.00,637.00,772.00,891.00,1474.00,1000
2018-07-31,16:02:08,3144044050,52400734,15152286,252538,15152281,0,15152274,359,2222,14890647,81,2222,360.13,155.76,329.00,414.00,654.00,807.00,930.00,1387.00,1000
2018-07-31,16:03:08,3145040749,52417345,15157024,252617,15157024,0,15157024,351,2027,14859570,85,2027,351.53,142.13,326.00,407.00,617.00,735.00,846.00,1271.00,1000
2018-07-31,16:04:08,3143734456,53283634,15150508,256788,15150508,0,15150508,366,2248,14831552,80,2248,366.93,164.44,333.00,425.00,671.00,833.00,966.00,1551.00,1000
2018-07-31,16:05:08,3149906913,52498448,15180179,253002,15180186,0,15180197,368,4187,14914355,85,4187,368.30,184.40,334.00,421.00,659.00,835.00,1013.00,2240.00,1000
2018-07-31,16:06:08,3145200999,53308491,15157695,256910,15157688,0,15157677,368,2191,14892054,84,2005,369.03,141.96,345.00,428.00,639.00,759.00,871.00,1185.00,1000
2018-07-31,16:07:08,3146666240,53333326,15164728,257029,15164736,0,15164757,348,1899,14925617,87,1899,347.57,145.15,320.00,398.00,624.00,763.00,880.00,1221.00,1000
2018-07-31,16:08:09,3049915603,50831926,14698347,244972,14698339,0,14698318,348,2480,14408528,86,2480,348.05,144.68,323.00,400.00,607.00,731.00,853.00,1531.00,1000
2018-07-31,16:09:09,3137043632,52284060,15117924,251965,15117924,0,15117924,353,2069,14817553,86,2069,353.64,143.05,328.00,409.00,623.00,750.00,862.00,1203.00,1000
2018-07-31,16:10:08,3182427623,53939451,15337147,259951,15337147,0,15337147,357,2426,15014209,85,2426,357.00,144.37,330.00,412.00,632.00,756.00,868.00,1204.00,1000
2018-07-31,16:11:08,3144039125,52400652,15152028,252533,15152028,0,15152028,359,2371,14861674,83,2371,358.90,152.67,330.00,414.00,639.00,780.00,912.00,1440.00,1000
2018-07-31,16:12:08,3151701128,53418663,15189071,257441,15189076,0,15189089,351,2375,14885548,82,2375,351.15,145.81,324.00,406.00,624.00,757.00,877.00,1251.00,1000
2018-07-31,16:13:08,3141970123,52366168,15142031,252367,15142026,0,15142013,348,2220,14897265,82,2220,348.53,148.39,320.00,401.00,630.00,768.00,880.00,1252.00,1000
2018-07-31,16:14:08,3147774643,52462910,15170156,252835,15170156,0,15170156,350,1992,14884651,76,1992,350.61,144.84,324.00,404.00,624.00,756.00,871.00,1263.00,1000
2018-07-31,16:15:08,3146755507,53334839,15164736,257029,15164736,0,15164736,357,2036,14883118,81,2036,357.31,155.07,325.00,412.00,652.00,805.00,925.00,1291.00,1000
2018-07-31,16:16:08,3145408073,53312001,15158355,256921,15158355,0,15158355,354,2257,14867456,84,2257,354.39,138.90,331.00,410.00,615.00,731.00,836.00,1200.00,1000
2018-07-31,16:17:08,3146636625,53332824,15164713,257029,15164713,0,15164713,354,2174,14880097,82,2174,354.97,152.40,324.00,410.00,648.00,791.00,903.00,1263.00,1000
2018-07-31,16:18:08,3148015305,53356191,15171009,257135,15171009,0,15171009,368,2127,14901547,82,2127,368.30,153.89,339.00,424.00,659.00,804.00,924.00,1354.00,1000
2018-07-31,16:19:08,3145499384,52424989,15159629,252660,15159629,0,15159629,370,2168,14911245,82,2168,371.13,149.29,344.00,427.00,654.00,793.00,915.00,1290.00,1000
2018-07-31,16:20:08,3147819178,52463652,15170320,252838,15170320,0,15170320,360,2171,14884687,82,2171,360.43,162.16,326.00,415.00,668.00,834.00,957.00,1410.00,1000
2018-07-31,16:21:08,3145686161,53316714,15160118,256951,15160118,0,15160118,349,2776,14898254,78,2776,350.03,155.39,319.00,400.00,634.00,787.00,921.00,1480.00,1000
2018-07-31,16:22:08,3146035052,53322628,15161656,256977,15161656,0,15161656,351,2443,14865612,82,2443,351.75,150.24,323.00,404.00,630.00,767.00,890.00,1396.00,1000
2018-07-31,16:23:08,3145220411,52420340,15158158,252635,15158158,0,15158158,361,1986,14931036,80,1986,360.91,151.09,332.00,417.00,648.00,784.00,903.00,1329.00,1000
2018-07-31,16:24:08,3146172948,53324965,15161900,256981,15161902,0,15161907,343,1858,14889435,75,1858,342.54,136.96,318.00,396.00,604.00,722.00,824.00,1116.00,1000
2018-07-31,16:25:08,3149510970,52491849,15178091,252968,15178089,0,15178084,354,1931,14908539,84,1931,354.07,144.50,327.00,410.00,629.00,758.00,870.00,1203.00,1000
2018-07-31,16:26:08,3149646129,53383832,15178707,257266,15178723,0,15178728,343,2246,14898136,77,2246,343.41,142.53,317.00,396.00,609.00,733.00,846.00,1259.00,1000
2018-07-31,16:27:08,3147213041,53342593,15167604,257078,15167607,0,15167617,361,2379,14858808,79,2379,361.77,158.17,329.00,416.00,656.00,816.00,944.00,1413.00,1000
2018-07-31,16:28:08,3146035138,52433918,15161363,252689,15161344,0,15161329,353,1996,14892629,76,1996,353.58,144.29,327.00,408.00,632.00,761.00,869.00,1187.00,1000
2018-07-31,16:29:08,3148283040,52471384,15172499,252874,15172499,0,15172499,356,2277,14895255,83,2277,356.41,160.22,323.00,410.00,653.00,809.00,939.00,1473.00,1000
2018-07-31,16:30:08,3145297854,53310133,15158232,256919,15158232,0,15158232,356,2061,14902698,79,2061,356.91,149.28,328.00,412.00,641.00,785.00,903.00,1245.00,1000
2018-07-31,16:31:08,3145418011,52423633,15158795,252646,15158795,0,15158795,365,1816,14857816,82,1816,365.86,142.60,341.00,425.00,637.00,762.00,879.00,1182.00,1000
2018-07-31,16:32:08,3146030958,52433849,15161315,252688,15161315,0,15161315,381,2318,14907419,83,2318,382.28,159.61,352.00,441.00,678.00,825.00,949.00,1552.00,1000
2018-07-31,16:33:08,3149412675,53379875,15177899,257252,15177899,0,15177899,374,3691,14935314,81,3691,374.10,158.84,346.00,435.00,661.00,804.00,926.00,1453.00,1000
2018-07-31,16:34:08,3149042861,52484047,15176043,252934,15176043,0,15176043,360,2676,14904977,81,2676,361.32,148.69,334.00,417.00,637.00,778.00,909.00,1317.00,1000
2018-07-31,16:35:08,3144475225,52407920,15154290,252571,15154305,0,15154326,358,2007,14853731,85,2007,359.51,146.94,332.00,414.00,641.00,775.00,893.00,1235.00,1000
2018-07-31,16:36:08,3146749119,53334730,15165212,257037,15165220,0,15165218,366,2560,14913103,85,2560,366.67,148.77,340.00,426.00,645.00,770.00,888.00,1286.00,1000
2018-07-31,16:37:08,3145868945,53319812,15160548,256958,15160530,0,15160521,354,1923,14873225,81,1923,353.91,144.67,327.00,408.00,626.00,751.00,869.00,1295.00,1000
2018-07-31,16:38:08,3146533420,52442223,15163426,252723,15163441,0,15163454,360,2447,14878299,81,2447,360.55,147.65,333.00,417.00,640.00,768.00,882.00,1261.00,1000
2018-07-31,16:39:08,3151105408,53408566,15185833,257387,15185824,0,15185817,362,2221,14904811,79,2221,362.88,159.72,329.00,418.00,666.00,823.00,940.00,1382.00,1000
2018-07-31,16:40:08,3142548940,52375815,15144677,252411,15144669,0,15144656,349,2211,14887415,82,2211,350.44,147.23,323.00,403.00,627.00,765.00,883.00,1290.00,1000
2018-07-31,16:41:08,3146899718,53337283,15165864,257048,15165869,0,15165880,373,2057,14871844,77,2057,372.55,153.90,343.00,432.00,667.00,807.00,922.00,1289.00,1000
2018-07-31,16:42:08,3147033433,53339549,15166178,257053,15166170,0,15166156,353,1892,14851867,82,1842,353.49,142.95,327.00,408.00,627.00,757.00,868.00,1180.00,1000
2018-07-31,16:43:08,3149125362,52485422,15176510,252941,15176524,0,15176535,347,2080,14895096,80,2080,347.85,147.75,319.00,399.00,623.00,761.00,882.00,1322.00,1000
2018-07-31,16:44:08,3145596827,53315200,15159209,256935,15159203,0,15159201,359,2188,14886492,83,2188,360.18,147.48,332.00,415.00,640.00,776.00,899.00,1247.00,1000
2018-07-31,16:45:08,3141997582,52366626,15141847,252364,15141839,0,15141831,369,1929,14858160,86,1929,369.88,143.59,345.00,426.00,643.00,764.00,881.00,1264.00,1000
2018-07-31,16:46:08,3154666897,52577781,15202844,253380,15202863,0,15202862,366,2214,14927351,84,2214,366.21,156.34,334.00,421.00,665.00,812.00,931.00,1334.00,1000
2018-07-31,16:47:08,3143376840,53277573,15148643,256756,15148624,0,15148624,364,2248,14872673,86,2248,365.07,158.21,333.00,421.00,664.00,825.00,948.00,1375.00,1000
2018-07-31,16:48:08,3149099955,52484999,15176598,252943,15176598,0,15176598,353,2136,14893705,81,2136,352.32,145.48,325.00,407.00,626.00,762.00,882.00,1238.00,1000
2018-07-31,16:49:08,3146236018,53326034,15162467,256990,15162473,0,15162483,352,2099,14902579,86,2099,352.96,142.33,327.00,408.00,622.00,745.00,858.00,1252.00,1000
2018-07-31,16:50:08,3148630550,53366619,15174247,257190,15174241,0,15174231,359,2236,14902948,83,2236,359.42,144.41,334.00,416.00,630.00,755.00,873.00,1269.00,1000
2018-07-31,16:51:08,3143736898,52395614,15150567,252509,15150573,0,15150578,362,2252,14905118,73,2252,362.80,149.12,336.00,418.00,641.00,774.00,902.00,1378.00,1000
2018-07-31,16:52:08,3149007787,53373013,15175727,257215,15175721,0,15175716,347,1615,14903406,83,1615,346.99,141.12,321.00,401.00,617.00,743.00,853.00,1142.00,1000
2018-07-31,16:53:08,3143321911,52388698,15148272,252471,15148275,0,15148284,363,3855,14873279,81,3855,363.97,181.03,331.00,416.00,649.00,802.00,948.00,2531.00,1000
2018-07-31,16:54:08,3147736309,52462271,15169226,252820,15169223,0,15169214,354,2205,14910445,84,2205,353.43,148.10,325.00,405.00,630.00,771.00,896.00,1284.00,1000
2018-07-31,16:55:08,3149355263,53378902,15177490,257245,15177490,0,15177490,366,2120,14883032,81,2120,366.69,147.53,340.00,421.00,646.00,784.00,907.00,1283.00,1000
2018-07-31,16:56:08,3147506646,53347570,15168834,257098,15168857,0,15168872,359,3536,14920384,75,3536,359.86,149.96,332.00,415.00,638.00,765.00,883.00,1364.00,1000
2018-07-31,16:57:08,3146583028,52443050,15164081,252734,15164064,0,15164058,355,2102,14880590,82,2102,355.61,147.60,327.00,410.00,639.00,772.00,887.00,1217.00,1000
2018-07-31,16:58:08,3147309513,53344229,15167295,257072,15167289,0,15167280,346,2279,14872453,77,2279,347.06,148.00,318.00,399.00,625.00,765.00,885.00,1284.00,1000
2018-07-31,16:59:08,3147080497,52451341,15166852,252780,15166852,0,15166852,352,2017,14889590,77,2017,352.50,149.79,323.00,405.00,638.00,778.00,898.00,1257.00,1000
2018-07-31,17:00:08,3145319703,53310503,15157833,256912,15157834,0,15157834,358,2723,14892242,86,2723,359.13,150.24,332.00,414.00,634.00,769.00,896.00,1392.00,1000
2018-07-31,17:01:08,3145907930,52431798,15160395,252673,15160394,0,15160394,367,1974,14872582,88,1974,367.65,148.78,340.00,424.00,652.00,788.00,904.00,1276.00,1000
2018-07-31,17:02:08,3149782590,52496376,15179219,252986,15179219,0,15179219,364,2192,14917536,83,2192,364.62,150.89,335.00,420.00,654.00,795.00,910.00,1255.00,1000
2018-07-31,17:03:08,3143683861,52394731,15150695,252511,15150700,0,15150707,354,2220,14917157,88,2220,355.15,145.94,328.00,409.00,627.00,754.00,871.00,1305.00,1000
2018-07-31,17:04:08,3146893870,53337184,15165541,257043,15165536,0,15165529,360,2144,14911431,79,2144,359.97,158.70,327.00,413.00,656.00,815.00,947.00,1425.00,1000
2018-07-31,17:05:08,3143752780,52395879,15150112,252501,15150112,0,15150112,358,2024,14900033,80,1884,358.59,149.94,329.00,415.00,648.00,788.00,902.00,1199.00,1000
2018-07-31,17:06:08,3146069044,52434484,15162000,252700,15162000,0,15162000,360,2433,14870426,81,2433,360.14,154.89,331.00,413.00,642.00,781.00,903.00,1594.00,1000
2018-07-31,17:07:08,3153192656,53443943,15196134,257561,15196139,0,15196148,354,2640,14935644,81,2640,354.33,154.35,324.00,408.00,641.00,779.00,900.00,1445.00,1000
2018-07-31,17:08:08,3147813087,52463551,15170310,252838,15170305,0,15170296,353,2603,14888237,84,2603,353.58,155.09,324.00,405.00,635.00,784.00,923.00,1505.00,1000
2018-07-31,17:09:08,3145243290,53309208,15157776,256911,15157776,0,15157776,347,2407,14903772,82,2407,347.88,155.00,317.00,398.00,636.00,782.00,900.00,1517.00,1000
2018-07-31,17:10:08,3148831020,52480517,15174898,252914,15174898,0,15174898,348,1985,14910064,84,1985,348.96,142.72,323.00,402.00,615.00,745.00,863.00,1265.00,1000
2018-07-31,17:11:08,3145520431,52425340,15158808,252646,15158808,0,15158808,345,2543,14875158,85,2543,345.32,139.10,321.00,397.00,607.00,725.00,831.00,1161.00,1000
2018-07-31,17:12:08,3148448739,53363537,15173100,257171,15173100,0,15173100,359,1685,14894614,85,1685,359.78,147.57,332.00,415.00,643.00,785.00,903.00,1207.00,1000
2018-07-31,17:13:08,3144148610,52402476,15152561,252542,15152561,0,15152561,356,2062,14864775,80,2062,357.30,145.10,331.00,413.00,630.00,757.00,871.00,1257.00,1000
2018-07-31,17:14:08,3147494838,52458247,15168365,252806,15168365,0,15168365,360,2571,14906003,84,2571,360.29,151.21,332.00,415.00,640.00,773.00,902.00,1412.00,1000
2018-07-31,17:15:08,3138598137,52309968,15125717,252095,15125731,0,15125745,348,2454,14839996,80,2454,348.36,148.64,320.00,399.00,625.00,766.00,891.00,1333.00,1000
2018-07-31,17:16:09,3157087925,53509964,15215029,257881,15215015,0,15215001,353,2428,14897990,82,2428,352.28,146.15,326.00,405.00,618.00,741.00,862.00,1471.01,1000
2018-07-31,17:17:08,3142207948,53257761,15142912,256659,15142912,0,15142912,361,2011,14832608,84,2011,361.94,136.74,340.00,420.00,621.00,734.00,834.00,1141.00,1000
2018-07-31,17:18:08,3148795264,53369411,15174833,257200,15174833,0,15174833,367,2350,14902105,82,2350,367.97,153.53,338.00,424.00,656.00,795.00,913.00,1400.00,1000
2018-07-31,17:19:08,3148112553,52468542,15171702,252861,15171702,0,15171702,351,2501,14892530,81,2501,352.10,153.14,323.00,403.00,634.00,782.00,911.00,1467.00,1000
2018-07-31,17:20:08,3146458873,52440981,15163677,252727,15163677,0,15163677,356,2155,14871711,85,2155,357.10,148.38,330.00,410.00,633.00,763.00,887.00,1422.00,1000
2018-07-31,17:21:08,3144808627,53301841,15155165,256867,15155165,0,15155165,355,1794,14858697,83,1794,355.19,145.48,327.00,410.00,636.00,764.00,875.00,1202.00,1000
2018-07-31,17:22:08,3147772976,53352084,15169858,257116,15169873,0,15169879,357,3257,14877105,82,3257,357.34,170.88,323.00,407.00,650.00,810.00,954.00,1978.00,1000
2018-07-31,17:23:08,3150612161,52510202,15183583,253059,15183568,0,15183562,352,2409,14904778,83,2409,352.55,149.99,324.00,405.00,633.00,769.00,890.00,1370.00,1000
2018-07-31,17:24:08,3142091603,53255789,15142786,256657,15142786,0,15142786,360,2345,14867659,84,2345,361.28,153.95,332.00,418.00,650.00,793.00,921.00,1354.00,1000
2018-07-31,17:25:08,3150717832,52511963,15184181,253069,15184181,0,15184181,351,2102,14882928,73,2102,350.79,141.62,326.00,405.00,618.00,739.00,846.00,1260.00,1000
2018-07-31,17:26:08,3149267806,53377420,15177145,257239,15177145,0,15177145,366,2044,14890346,78,2044,365.41,156.54,333.00,422.00,667.00,821.00,936.00,1281.00,1000
2018-07-31,17:27:08,3149264677,53377367,15177056,257238,15177056,0,15177056,352,2292,14899188,74,2292,353.44,148.33,325.00,407.00,631.00,767.00,886.00,1299.00,1000
2018-07-31,17:28:08,3146110551,52435175,15162211,252703,15162218,0,15162240,364,2057,14870334,80,2057,364.98,146.05,339.00,421.00,639.00,767.00,886.00,1290.00,1000
